date,product_id,transaction_type,quantity,ending_inventory,order_id,unit_cost,transaction_value
2024-11-05,TOY-002,consumption,-341.0,5428.0,,6.0,2046.0
2024-11-05,TOY-003,consumption,-337.0,14201.0,,12.0,4044.0
2024-11-06,CLO-001,consumption,-371.0,6202.0,,6.0,2226.0
2024-11-06,CLO-002,consumption,-289.0,2771.0,,18.0,5202.0
2024-11-06,CLO-003,consumption,-283.0,10534.0,,30.0,8490.0
2024-11-06,ELE-001,consumption,-370.0,11269.0,,180.0,66600.0
2024-11-06,ELE-002,consumption,-358.0,3188.0,,480.0,171840.0
2024-11-06,ELE-003,consumption,-378.0,5428.0,,30.0,11340.0
2024-11-06,FOO-001,consumption,-371.0,5758.0,,3.0,1113.0
2024-11-06,FOO-002,consumption,-260.0,5093.0,,1.2,312.0
2024-11-06,FOO-003,consumption,-269.0,9504.0,,4.8,1291.2
2024-11-06,HOM-001,consumption,-331.0,11600.0,,12.0,3972.0
2024-11-06,HOM-002,consumption,-376.0,3489.0,,18.0,6768.0
2024-11-06,HOM-003,consumption,-339.0,10932.0,,60.0,20340.0
2024-11-06,TOY-001,consumption,-298.0,3258.0,,9.0,2682.0
2024-11-06,TOY-002,consumption,-346.0,5082.0,,6.0,2076.0
2024-11-06,TOY-003,consumption,-345.0,13856.0,,12.0,4140.0
2024-11-07,CLO-001,consumption,-352.0,5850.0,,6.0,2112.0
2024-11-07,CLO-002,consumption,-297.0,2474.0,,18.0,5346.0
2024-11-07,CLO-003,consumption,-279.0,10255.0,,30.0,8370.0
2024-11-07,ELE-001,consumption,-340.0,10929.0,,180.0,61200.0
2024-11-07,ELE-002,consumption,-330.0,2858.0,,480.0,158400.0
2024-11-07,ELE-003,consumption,-358.0,5070.0,,30.0,10740.0
2024-11-07,FOO-001,consumption,-344.0,5414.0,,3.0,1032.0
2024-11-07,FOO-002,consumption,-252.0,4841.0,,1.2,302.4
2024-11-07,FOO-003,consumption,-266.0,9238.0,,4.8,1276.8
2024-11-07,HOM-001,consumption,-342.0,11258.0,,12.0,4104.0
2024-11-07,HOM-002,consumption,-360.0,3129.0,,18.0,6480.0
2024-11-07,HOM-003,consumption,-319.0,10613.0,,60.0,19140.0
2024-11-07,TOY-001,consumption,-317.0,2941.0,,9.0,2853.0
2024-11-07,TOY-002,consumption,-327.0,4755.0,,6.0,1962.0
2024-11-07,TOY-003,consumption,-350.0,13506.0,,12.0,4200.0
2024-11-08,CLO-001,consumption,-362.0,5488.0,,6.0,2172.0
2024-11-08,CLO-002,consumption,-287.0,2187.0,,18.0,5166.0
2024-11-08,CLO-003,consumption,-301.0,9954.0,,30.0,9030.0
2024-11-08,ELE-001,consumption,-335.0,10594.0,,180.0,60300.0
2024-11-08,ELE-002,consumption,-345.0,2513.0,,480.0,165600.0
2024-11-08,ELE-003,consumption,-373.0,4697.0,,30.0,11190.0
2024-11-08,ELE-003,order,9104.0,4697.0,ORD-ELE-003-20241108,30.0,273120.0
2024-11-08,FOO-001,consumption,-363.0,5051.0,,3.0,1089.0
2024-11-08,FOO-001,order,8380.0,5051.0,ORD-FOO-001-20241108,3.0,25140.0
2024-11-08,FOO-002,consumption,-267.0,4574.0,,1.2,320.4
2024-11-08,FOO-003,consumption,-258.0,8980.0,,4.8,1238.3999999999999
2024-11-08,HOM-001,consumption,-325.0,10933.0,,12.0,3900.0
2024-11-08,HOM-002,consumption,-365.0,2764.0,,18.0,6570.0
2024-11-08,HOM-003,consumption,-331.0,10282.0,,60.0,19860.0
2024-11-08,TOY-001,consumption,-290.0,2651.0,,9.0,2610.0
2024-11-08,TOY-002,consumption,-337.0,4418.0,,6.0,2022.0
2024-11-08,TOY-003,consumption,-351.0,13155.0,,12.0,4212.0
2024-11-09,ELE-002,receiving,12396.0,14909.0,ORD-ELE-002-20241019,480.0,5950080.0
2024-11-09,CLO-002,receiving,9089.0,11276.0,ORD-CLO-002-20241026,18.0,163602.0
2024-11-09,HOM-002,receiving,12269.0,15033.0,ORD-HOM-002-20241026,18.0,220842.0
2024-11-09,TOY-001,receiving,9603.0,12254.0,ORD-TOY-001-20241102,9.0,86427.0
2024-11-09,CLO-001,consumption,-439.0,5049.0,,6.0,2634.0
2024-11-09,CLO-001,order,11194.0,5049.0,ORD-CLO-001-20241109,6.0,67164.0
2024-11-09,CLO-002,consumption,-357.0,10919.0,,18.0,6426.0
2024-11-09,CLO-003,consumption,-358.0,9596.0,,30.0,10740.0
2024-11-09,CLO-003,order,8662.0,9596.0,ORD-CLO-003-20241109,30.0,259860.0
2024-11-09,ELE-001,consumption,-419.0,10175.0,,180.0,75420.0
2024-11-09,ELE-002,consumption,-433.0,14476.0,,480.0,207840.0
2024-11-09,ELE-003,consumption,-440.0,4257.0,,30.0,13200.0
2024-11-09,FOO-001,consumption,-397.0,4654.0,,3.0,1191.0
2024-11-09,FOO-002,consumption,-328.0,4246.0,,1.2,393.59999999999997
2024-11-09,FOO-003,consumption,-325.0,8655.0,,4.8,1560.0
2024-11-09,FOO-003,order,7920.0,8655.0,ORD-FOO-003-20241109,4.8,38016.0
2024-11-09,HOM-001,consumption,-395.0,10538.0,,12.0,4740.0
2024-11-09,HOM-002,consumption,-458.0,14575.0,,18.0,8244.0
2024-11-09,HOM-003,consumption,-382.0,9900.0,,60.0,22920.0
2024-11-09,HOM-003,order,9582.0,9900.0,ORD-HOM-003-20241109,60.0,574920.0
2024-11-09,TOY-001,consumption,-356.0,11898.0,,9.0,3204.0
2024-11-09,TOY-002,consumption,-372.0,4046.0,,6.0,2232.0
2024-11-09,TOY-003,consumption,-407.0,12748.0,,12.0,4884.0
2024-11-10,TOY-002,receiving,9492.0,13538.0,ORD-TOY-002-20241027,6.0,56952.0
2024-11-10,CLO-001,consumption,-439.0,4610.0,,6.0,2634.0
2024-11-10,CLO-002,consumption,-351.0,10568.0,,18.0,6318.0
2024-11-10,CLO-003,consumption,-348.0,9248.0,,30.0,10440.0
2024-11-10,ELE-001,consumption,-428.0,9747.0,,180.0,77040.0
2024-11-10,ELE-002,consumption,-448.0,14028.0,,480.0,215040.0
2024-11-10,ELE-003,consumption,-455.0,3802.0,,30.0,13650.0
2024-11-10,FOO-001,consumption,-423.0,4231.0,,3.0,1269.0
2024-11-10,FOO-002,consumption,-308.0,3938.0,,1.2,369.59999999999997
2024-11-10,FOO-003,consumption,-325.0,8330.0,,4.8,1560.0
2024-11-10,HOM-001,consumption,-407.0,10131.0,,12.0,4884.0
2024-11-10,HOM-002,consumption,-445.0,14130.0,,18.0,8010.0
2024-11-10,HOM-003,consumption,-396.0,9504.0,,60.0,23760.0
2024-11-10,TOY-001,consumption,-358.0,11540.0,,9.0,3222.0
2024-11-10,TOY-002,consumption,-381.0,13157.0,,6.0,2286.0
2024-11-10,TOY-003,consumption,-417.0,12331.0,,12.0,5004.0
2024-11-11,CLO-001,consumption,-371.0,4239.0,,6.0,2226.0
2024-11-11,CLO-002,consumption,-299.0,10269.0,,18.0,5382.0
2024-11-11,CLO-003,consumption,-272.0,8976.0,,30.0,8160.0
2024-11-11,ELE-001,consumption,-353.0,9394.0,,180.0,63540.0
2024-11-11,ELE-002,consumption,-347.0,13681.0,,480.0,166560.0
2024-11-11,ELE-003,consumption,-353.0,3449.0,,30.0,10590.0
2024-11-11,FOO-001,consumption,-359.0,3872.0,,3.0,1077.0
2024-11-11,FOO-002,consumption,-262.0,3676.0,,1.2,314.4
2024-11-11,FOO-003,consumption,-274.0,8056.0,,4.8,1315.2
2024-11-11,HOM-001,consumption,-329.0,9802.0,,12.0,3948.0
2024-11-11,HOM-002,consumption,-388.0,13742.0,,18.0,6984.0
2024-11-11,HOM-003,consumption,-342.0,9162.0,,60.0,20520.0
2024-11-11,TOY-001,consumption,-304.0,11236.0,,9.0,2736.0
2024-11-11,TOY-002,consumption,-330.0,12827.0,,6.0,1980.0
2024-11-11,TOY-003,consumption,-357.0,11974.0,,12.0,4284.0
2024-11-12,CLO-001,consumption,-374.0,3865.0,,6.0,2244.0
2024-11-12,CLO-002,consumption,-297.0,9972.0,,18.0,5346.0
2024-11-12,CLO-003,consumption,-292.0,8684.0,,30.0,8760.0
2024-11-12,ELE-001,consumption,-357.0,9037.0,,180.0,64260.0
2024-11-12,ELE-002,consumption,-349.0,13332.0,,480.0,167520.0
2024-11-12,ELE-003,consumption,-357.0,3092.0,,30.0,10710.0
2024-11-12,FOO-001,consumption,-360.0,3512.0,,3.0,1080.0
2024-11-12,FOO-002,consumption,-258.0,3418.0,,1.2,309.59999999999997
2024-11-12,FOO-003,consumption,-256.0,7800.0,,4.8,1228.8
2024-11-12,HOM-001,consumption,-341.0,9461.0,,12.0,4092.0
2024-11-12,HOM-002,consumption,-371.0,13371.0,,18.0,6678.0
2024-11-12,HOM-003,consumption,-330.0,8832.0,,60.0,19800.0
2024-11-12,TOY-001,consumption,-312.0,10924.0,,9.0,2808.0
2024-11-12,TOY-002,consumption,-350.0,12477.0,,6.0,2100.0
2024-11-12,TOY-003,consumption,-346.0,11628.0,,12.0,4152.0
2024-11-13,CLO-001,consumption,-361.0,3504.0,,6.0,2166.0
2024-11-13,CLO-002,consumption,-282.0,9690.0,,18.0,5076.0
2024-11-13,CLO-003,consumption,-294.0,8390.0,,30.0,8820.0
2024-11-13,ELE-001,consumption,-354.0,8683.0,,180.0,63720.0
2024-11-13,ELE-002,consumption,-364.0,12968.0,,480.0,174720.0
2024-11-13,ELE-003,consumption,-365.0,2727.0,,30.0,10950.0
2024-11-13,FOO-001,consumption,-349.0,3163.0,,3.0,1047.0
2024-11-13,FOO-002,consumption,-255.0,3163.0,,1.2,306.0
2024-11-13,FOO-003,consumption,-257.0,7543.0,,4.8,1233.6
2024-11-13,HOM-001,consumption,-308.0,9153.0,,12.0,3696.0
2024-11-13,HOM-002,consumption,-365.0,13006.0,,18.0,6570.0
2024-11-13,HOM-003,consumption,-330.0,8502.0,,60.0,19800.0
2024-11-13,TOY-001,consumption,-304.0,10620.0,,9.0,2736.0
2024-11-13,TOY-002,consumption,-332.0,12145.0,,6.0,1992.0
2024-11-13,TOY-003,consumption,-344.0,11284.0,,12.0,4128.0
2024-11-14,CLO-001,consumption,-364.0,3140.0,,6.0,2184.0
2024-11-14,CLO-002,consumption,-303.0,9387.0,,18.0,5454.0
2024-11-14,CLO-003,consumption,-275.0,8115.0,,30.0,8250.0
2024-11-14,ELE-001,consumption,-335.0,8348.0,,180.0,60300.0
2024-11-14,ELE-002,consumption,-350.0,12618.0,,480.0,168000.0
2024-11-14,ELE-003,consumption,-373.0,2354.0,,30.0,11190.0
2024-11-14,FOO-001,consumption,-345.0,2818.0,,3.0,1035.0
2024-11-14,FOO-002,consumption,-262.0,2901.0,,1.2,314.4
2024-11-14,FOO-003,consumption,-253.0,7290.0,,4.8,1214.3999999999999
2024-11-14,HOM-001,consumption,-314.0,8839.0,,12.0,3768.0
2024-11-14,HOM-002,consumption,-367.0,12639.0,,18.0,6606.0
2024-11-14,HOM-003,consumption,-307.0,8195.0,,60.0,18420.0
2024-11-14,TOY-001,consumption,-314.0,10306.0,,9.0,2826.0
2024-11-14,TOY-002,consumption,-360.0,11785.0,,6.0,2160.0
2024-11-14,TOY-003,consumption,-348.0,10936.0,,12.0,4176.0
2024-11-15,ELE-003,receiving,9104.0,11458.0,ORD-ELE-003-20241108,30.0,273120.0
2024-11-15,FOO-001,receiving,8380.0,11198.0,ORD-FOO-001-20241108,3.0,25140.0
2024-11-15,CLO-001,consumption,-342.0,2798.0,,6.0,2052.0
2024-11-15,CLO-002,consumption,-298.0,9089.0,,18.0,5364.0
2024-11-15,CLO-003,consumption,-272.0,7843.0,,30.0,8160.0
2024-11-15,ELE-001,consumption,-356.0,7992.0,,180.0,64080.0
2024-11-15,ELE-002,consumption,-360.0,12258.0,,480.0,172800.0
2024-11-15,ELE-003,consumption,-344.0,11114.0,,30.0,10320.0
2024-11-15,FOO-001,consumption,-342.0,10856.0,,3.0,1026.0
2024-11-15,FOO-002,consumption,-251.0,2650.0,,1.2,301.2
2024-11-15,FOO-003,consumption,-257.0,7033.0,,4.8,1233.6
2024-11-15,HOM-001,consumption,-328.0,8511.0,,12.0,3936.0
2024-11-15,HOM-002,consumption,-371.0,12268.0,,18.0,6678.0
2024-11-15,HOM-003,consumption,-325.0,7870.0,,60.0,19500.0
2024-11-15,TOY-001,consumption,-323.0,9983.0,,9.0,2907.0
2024-11-15,TOY-002,consumption,-325.0,11460.0,,6.0,1950.0
2024-11-15,TOY-003,consumption,-353.0,10583.0,,12.0,4236.0
2024-11-16,FOO-002,receiving,7211.0,9861.0,ORD-FOO-002-20241102,1.2,8653.199999999999
2024-11-16,CLO-001,receiving,11194.0,13992.0,ORD-CLO-001-20241109,6.0,67164.0
2024-11-16,CLO-001,consumption,-442.0,13550.0,,6.0,2652.0
2024-11-16,CLO-002,consumption,-357.0,8732.0,,18.0,6426.0
2024-11-16,CLO-003,consumption,-338.0,7505.0,,30.0,10140.0
2024-11-16,ELE-001,consumption,-425.0,7567.0,,180.0,76500.0
2024-11-16,ELE-001,order,11133.0,7567.0,ORD-ELE-001-20241116,180.0,2003940.0
2024-11-16,ELE-002,consumption,-398.0,11860.0,,480.0,191040.0
2024-11-16,ELE-003,consumption,-439.0,10675.0,,30.0,13170.0
2024-11-16,FOO-001,consumption,-409.0,10447.0,,3.0,1227.0
2024-11-16,FOO-002,consumption,-318.0,9543.0,,1.2,381.59999999999997
2024-11-16,FOO-003,consumption,-318.0,6715.0,,4.8,1526.3999999999999
2024-11-16,HOM-001,consumption,-378.0,8133.0,,12.0,4536.0
2024-11-16,HOM-002,consumption,-432.0,11836.0,,18.0,7776.0
2024-11-16,HOM-003,consumption,-402.0,7468.0,,60.0,24120.0
2024-11-16,TOY-001,consumption,-392.0,9591.0,,9.0,3528.0
2024-11-16,TOY-002,consumption,-414.0,11046.0,,6.0,2484.0
2024-11-16,TOY-003,consumption,-419.0,10164.0,,12.0,5028.0
2024-11-16,TOY-003,order,11205.0,10164.0,ORD-TOY-003-20241116,12.0,134460.0
2024-11-17,CLO-001,consumption,-433.0,13117.0,,6.0,2598.0
2024-11-17,CLO-002,consumption,-340.0,8392.0,,18.0,6120.0
2024-11-17,CLO-003,consumption,-323.0,7182.0,,30.0,9690.0
2024-11-17,ELE-001,consumption,-417.0,7150.0,,180.0,75060.0
2024-11-17,ELE-002,consumption,-412.0,11448.0,,480.0,197760.0
2024-11-17,ELE-002,order,9564.0,11448.0,ORD-ELE-002-20241117,480.0,4590720.0
2024-11-17,ELE-003,consumption,-435.0,10240.0,,30.0,13050.0
2024-11-17,FOO-001,consumption,-438.0,10009.0,,3.0,1314.0
2024-11-17,FOO-002,consumption,-313.0,9230.0,,1.2,375.59999999999997
2024-11-17,FOO-003,consumption,-321.0,6394.0,,4.8,1540.8
2024-11-17,HOM-001,consumption,-388.0,7745.0,,12.0,4656.0
2024-11-17,HOM-002,consumption,-455.0,11381.0,,18.0,8190.0
2024-11-17,HOM-003,consumption,-395.0,7073.0,,60.0,23700.0
2024-11-17,TOY-001,consumption,-379.0,9212.0,,9.0,3411.0
2024-11-17,TOY-002,consumption,-394.0,10652.0,,6.0,2364.0
2024-11-17,TOY-003,consumption,-413.0,9751.0,,12.0,4956.0
2024-11-18,CLO-001,consumption,-357.0,12760.0,,6.0,2142.0
2024-11-18,CLO-002,consumption,-282.0,8110.0,,18.0,5076.0
2024-11-18,CLO-003,consumption,-298.0,6884.0,,30.0,8940.0
2024-11-18,ELE-001,consumption,-349.0,6801.0,,180.0,62820.0
2024-11-18,ELE-002,consumption,-358.0,11090.0,,480.0,171840.0
2024-11-18,ELE-003,consumption,-368.0,9872.0,,30.0,11040.0
2024-11-18,FOO-001,consumption,-353.0,9656.0,,3.0,1059.0
2024-11-18,FOO-002,consumption,-248.0,8982.0,,1.2,297.59999999999997
2024-11-18,FOO-003,consumption,-256.0,6138.0,,4.8,1228.8
2024-11-18,HOM-001,consumption,-330.0,7415.0,,12.0,3960.0
2024-11-18,HOM-002,consumption,-384.0,10997.0,,18.0,6912.0
2024-11-18,HOM-003,consumption,-354.0,6719.0,,60.0,21240.0
2024-11-18,TOY-001,consumption,-313.0,8899.0,,9.0,2817.0
2024-11-18,TOY-002,consumption,-334.0,10318.0,,6.0,2004.0
2024-11-18,TOY-003,consumption,-350.0,9401.0,,12.0,4200.0
2024-11-19,CLO-001,consumption,-371.0,12389.0,,6.0,2226.0
2024-11-19,CLO-002,consumption,-307.0,7803.0,,18.0,5526.0
2024-11-19,CLO-003,consumption,-268.0,6616.0,,30.0,8040.0
2024-11-19,ELE-001,consumption,-355.0,6446.0,,180.0,63900.0
2024-11-19,ELE-002,consumption,-357.0,10733.0,,480.0,171360.0
2024-11-19,ELE-003,consumption,-358.0,9514.0,,30.0,10740.0
2024-11-19,FOO-001,consumption,-371.0,9285.0,,3.0,1113.0
2024-11-19,FOO-002,consumption,-254.0,8728.0,,1.2,304.8
2024-11-19,FOO-003,consumption,-262.0,5876.0,,4.8,1257.6
2024-11-19,HOM-001,consumption,-314.0,7101.0,,12.0,3768.0
2024-11-19,HOM-002,consumption,-354.0,10643.0,,18.0,6372.0
2024-11-19,HOM-003,consumption,-327.0,6392.0,,60.0,19620.0
2024-11-19,TOY-001,consumption,-322.0,8577.0,,9.0,2898.0
2024-11-19,TOY-002,consumption,-353.0,9965.0,,6.0,2118.0
2024-11-19,TOY-003,consumption,-343.0,9058.0,,12.0,4116.0
2024-11-20,CLO-001,consumption,-353.0,12036.0,,6.0,2118.0
2024-11-20,CLO-002,consumption,-292.0,7511.0,,18.0,5256.0
2024-11-20,CLO-003,consumption,-276.0,6340.0,,30.0,8280.0
2024-11-20,ELE-001,consumption,-356.0,6090.0,,180.0,64080.0
2024-11-20,ELE-002,consumption,-358.0,10375.0,,480.0,171840.0
2024-11-20,ELE-003,consumption,-364.0,9150.0,,30.0,10920.0
2024-11-20,FOO-001,consumption,-334.0,8951.0,,3.0,1002.0
2024-11-20,FOO-002,consumption,-241.0,8487.0,,1.2,289.2
2024-11-20,FOO-003,consumption,-273.0,5603.0,,4.8,1310.3999999999999
2024-11-20,HOM-001,consumption,-325.0,6776.0,,12.0,3900.0
2024-11-20,HOM-002,consumption,-386.0,10257.0,,18.0,6948.0
2024-11-20,HOM-003,consumption,-337.0,6055.0,,60.0,20220.0
2024-11-20,TOY-001,consumption,-293.0,8284.0,,9.0,2637.0
2024-11-20,TOY-002,consumption,-358.0,9607.0,,6.0,2148.0
2024-11-20,TOY-003,consumption,-362.0,8696.0,,12.0,4344.0
2024-11-21,CLO-001,consumption,-376.0,11660.0,,6.0,2256.0
2024-11-21,CLO-002,consumption,-284.0,7227.0,,18.0,5112.0
2024-11-21,CLO-003,consumption,-273.0,6067.0,,30.0,8190.0
2024-11-21,ELE-001,consumption,-352.0,5738.0,,180.0,63360.0
2024-11-21,ELE-002,consumption,-339.0,10036.0,,480.0,162720.0
2024-11-21,ELE-003,consumption,-384.0,8766.0,,30.0,11520.0
2024-11-21,FOO-001,consumption,-352.0,8599.0,,3.0,1056.0
2024-11-21,FOO-002,consumption,-249.0,8238.0,,1.2,298.8
2024-11-21,FOO-003,consumption,-268.0,5335.0,,4.8,1286.3999999999999
2024-11-21,HOM-001,consumption,-324.0,6452.0,,12.0,3888.0
2024-11-21,HOM-002,consumption,-395.0,9862.0,,18.0,7110.0
2024-11-21,HOM-003,consumption,-354.0,5701.0,,60.0,21240.0
2024-11-21,TOY-001,consumption,-311.0,7973.0,,9.0,2799.0
2024-11-21,TOY-002,consumption,-331.0,9276.0,,6.0,1986.0
2024-11-21,TOY-003,consumption,-366.0,8330.0,,12.0,4392.0
2024-11-22,CLO-001,consumption,-364.0,11296.0,,6.0,2184.0
2024-11-22,CLO-002,consumption,-298.0,6929.0,,18.0,5364.0
2024-11-22,CLO-003,consumption,-282.0,5785.0,,30.0,8460.0
2024-11-22,ELE-001,consumption,-356.0,5382.0,,180.0,64080.0
2024-11-22,ELE-002,consumption,-356.0,9680.0,,480.0,170880.0
2024-11-22,ELE-003,consumption,-382.0,8384.0,,30.0,11460.0
2024-11-22,FOO-001,consumption,-359.0,8240.0,,3.0,1077.0
2024-11-22,FOO-002,consumption,-261.0,7977.0,,1.2,313.2
2024-11-22,FOO-003,consumption,-252.0,5083.0,,4.8,1209.6
2024-11-22,HOM-001,consumption,-333.0,6119.0,,12.0,3996.0
2024-11-22,HOM-002,consumption,-364.0,9498.0,,18.0,6552.0
2024-11-22,HOM-003,consumption,-339.0,5362.0,,60.0,20340.0
2024-11-22,TOY-001,consumption,-297.0,7676.0,,9.0,2673.0
2024-11-22,TOY-002,consumption,-354.0,8922.0,,6.0,2124.0
2024-11-22,TOY-003,consumption,-345.0,7985.0,,12.0,4140.0
2024-11-23,CLO-001,consumption,-411.0,10885.0,,6.0,2466.0
2024-11-23,CLO-002,consumption,-368.0,6561.0,,18.0,6624.0
2024-11-23,CLO-002,order,9631.0,6561.0,ORD-CLO-002-20241123,18.0,173358.0
2024-11-23,CLO-003,consumption,-336.0,5449.0,,30.0,10080.0
2024-11-23,ELE-001,consumption,-402.0,4980.0,,180.0,72360.0
2024-11-23,ELE-002,consumption,-399.0,9281.0,,480.0,191520.0
2024-11-23,ELE-003,consumption,-430.0,7954.0,,30.0,12900.0
2024-11-23,FOO-001,consumption,-423.0,7817.0,,3.0,1269.0
2024-11-23,FOO-002,consumption,-302.0,7675.0,,1.2,362.4
2024-11-23,FOO-003,consumption,-329.0,4754.0,,4.8,1579.2
2024-11-23,HOM-001,consumption,-391.0,5728.0,,12.0,4692.0
2024-11-23,HOM-002,consumption,-481.0,9017.0,,18.0,8658.0
2024-11-23,HOM-002,order,12147.0,9017.0,ORD-HOM-002-20241123,18.0,218646.0
2024-11-23,HOM-003,consumption,-373.0,4989.0,,60.0,22380.0
2024-11-23,TOY-001,consumption,-362.0,7314.0,,9.0,3258.0
2024-11-23,TOY-002,consumption,-398.0,8524.0,,6.0,2388.0
2024-11-23,TOY-003,consumption,-448.0,7537.0,,12.0,5376.0
2024-11-24,CLO-001,consumption,-420.0,10465.0,,6.0,2520.0
2024-11-24,CLO-002,consumption,-364.0,6197.0,,18.0,6552.0
2024-11-24,CLO-003,consumption,-342.0,5107.0,,30.0,10260.0
2024-11-24,ELE-001,consumption,-403.0,4577.0,,180.0,72540.0
2024-11-24,ELE-002,consumption,-426.0,8855.0,,480.0,204480.0
2024-11-24,ELE-003,consumption,-434.0,7520.0,,30.0,13020.0
2024-11-24,FOO-001,consumption,-419.0,7398.0,,3.0,1257.0
2024-11-24,FOO-002,consumption,-290.0,7385.0,,1.2,348.0
2024-11-24,FOO-003,consumption,-308.0,4446.0,,4.8,1478.3999999999999
2024-11-24,HOM-001,consumption,-402.0,5326.0,,12.0,4824.0
2024-11-24,HOM-001,order,9548.0,5326.0,ORD-HOM-001-20241124,12.0,114576.0
2024-11-24,HOM-002,consumption,-468.0,8549.0,,18.0,8424.0
2024-11-24,HOM-003,consumption,-386.0,4603.0,,60.0,23160.0
2024-11-24,TOY-001,consumption,-371.0,6943.0,,9.0,3339.0
2024-11-24,TOY-002,consumption,-402.0,8122.0,,6.0,2412.0
2024-11-24,TOY-002,order,9566.0,8122.0,ORD-TOY-002-20241124,6.0,57396.0
2024-11-24,TOY-003,consumption,-436.0,7101.0,,12.0,5232.0
2024-11-25,CLO-001,consumption,-357.0,10108.0,,6.0,2142.0
2024-11-25,CLO-002,consumption,-279.0,5918.0,,18.0,5022.0
2024-11-25,CLO-003,consumption,-276.0,4831.0,,30.0,8280.0
2024-11-25,ELE-001,consumption,-336.0,4241.0,,180.0,60480.0
2024-11-25,ELE-002,consumption,-337.0,8518.0,,480.0,161760.0
2024-11-25,ELE-003,consumption,-357.0,7163.0,,30.0,10710.0
2024-11-25,FOO-001,consumption,-351.0,7047.0,,3.0,1053.0
2024-11-25,FOO-002,consumption,-261.0,7124.0,,1.2,313.2
2024-11-25,FOO-003,consumption,-277.0,4169.0,,4.8,1329.6
2024-11-25,HOM-001,consumption,-323.0,5003.0,,12.0,3876.0
2024-11-25,HOM-002,consumption,-368.0,8181.0,,18.0,6624.0
2024-11-25,HOM-003,consumption,-317.0,4286.0,,60.0,19020.0
2024-11-25,TOY-001,consumption,-313.0,6630.0,,9.0,2817.0
2024-11-25,TOY-002,consumption,-327.0,7795.0,,6.0,1962.0
2024-11-25,TOY-003,consumption,-357.0,6744.0,,12.0,4284.0
2024-11-26,CLO-001,consumption,-382.0,9726.0,,6.0,2292.0
2024-11-26,CLO-002,consumption,-274.0,5644.0,,18.0,4932.0
2024-11-26,CLO-003,consumption,-285.0,4546.0,,30.0,8550.0
2024-11-26,ELE-001,consumption,-348.0,3893.0,,180.0,62640.0
2024-11-26,ELE-002,consumption,-346.0,8172.0,,480.0,166080.0
2024-11-26,ELE-003,consumption,-366.0,6797.0,,30.0,10980.0
2024-11-26,FOO-001,consumption,-335.0,6712.0,,3.0,1005.0
2024-11-26,FOO-002,consumption,-247.0,6877.0,,1.2,296.4
2024-11-26,FOO-003,consumption,-268.0,3901.0,,4.8,1286.3999999999999
2024-11-26,HOM-001,consumption,-322.0,4681.0,,12.0,3864.0
2024-11-26,HOM-002,consumption,-377.0,7804.0,,18.0,6786.0
2024-11-26,HOM-003,consumption,-329.0,3957.0,,60.0,19740.0
2024-11-26,TOY-001,consumption,-325.0,6305.0,,9.0,2925.0
2024-11-26,TOY-002,consumption,-344.0,7451.0,,6.0,2064.0
2024-11-26,TOY-003,consumption,-365.0,6379.0,,12.0,4380.0
2024-11-27,CLO-001,consumption,-354.0,9372.0,,6.0,2124.0
2024-11-27,CLO-002,consumption,-289.0,5355.0,,18.0,5202.0
2024-11-27,CLO-003,consumption,-287.0,4259.0,,30.0,8610.0
2024-11-27,ELE-001,consumption,-339.0,3554.0,,180.0,61020.0
2024-11-27,ELE-002,consumption,-334.0,7838.0,,480.0,160320.0
2024-11-27,ELE-003,consumption,-358.0,6439.0,,30.0,10740.0
2024-11-27,FOO-001,consumption,-359.0,6353.0,,3.0,1077.0
2024-11-27,FOO-002,consumption,-248.0,6629.0,,1.2,297.59999999999997
2024-11-27,FOO-003,consumption,-273.0,3628.0,,4.8,1310.3999999999999
2024-11-27,HOM-001,consumption,-312.0,4369.0,,12.0,3744.0
2024-11-27,HOM-002,consumption,-364.0,7440.0,,18.0,6552.0
2024-11-27,HOM-003,consumption,-338.0,3619.0,,60.0,20280.0
2024-11-27,TOY-001,consumption,-294.0,6011.0,,9.0,2646.0
2024-11-27,TOY-002,consumption,-322.0,7129.0,,6.0,1932.0
2024-11-27,TOY-003,consumption,-356.0,6023.0,,12.0,4272.0
2024-11-28,CLO-001,consumption,-347.0,9025.0,,6.0,2082.0
2024-11-28,CLO-002,consumption,-288.0,5067.0,,18.0,5184.0
2024-11-28,CLO-003,consumption,-286.0,3973.0,,30.0,8580.0
2024-11-28,ELE-001,consumption,-333.0,3221.0,,180.0,59940.0
2024-11-28,ELE-002,consumption,-341.0,7497.0,,480.0,163680.0
2024-11-28,ELE-003,consumption,-372.0,6067.0,,30.0,11160.0
2024-11-28,FOO-001,consumption,-368.0,5985.0,,3.0,1104.0
2024-11-28,FOO-002,consumption,-256.0,6373.0,,1.2,307.2
2024-11-28,FOO-003,consumption,-259.0,3369.0,,4.8,1243.2
2024-11-28,HOM-001,consumption,-330.0,4039.0,,12.0,3960.0
2024-11-28,HOM-002,consumption,-367.0,7073.0,,18.0,6606.0
2024-11-28,HOM-003,consumption,-327.0,3292.0,,60.0,19620.0
2024-11-28,TOY-001,consumption,-301.0,5710.0,,9.0,2709.0
2024-11-28,TOY-002,consumption,-326.0,6803.0,,6.0,1956.0
2024-11-28,TOY-003,consumption,-359.0,5664.0,,12.0,4308.0
